#1,#2,#3
0.6604651198830715,0.6232558377953463,0.6000000238418579
0.6790697754815568,0.6232557934384013,0.5860465265983759
0.6000000238418579,0.5906976918841518,0.5627907043279603
0.6465116226395895,0.6372093059295831,0.6186046350833981
0.6372093350388283,0.6093023627303368,0.6000000238418579
0.6744185949480811,0.6139534989068675,0.5953488807345546
0.6372093128603559,0.6093023405518643,0.5674418779306634
0.6186046794403431,0.6046511669491612,0.6000000307726305
0.6279069961503495,0.6232558308645736,0.5813953308172004
0.6279069961503495,0.6000000390895578,0.5860465709553209
0.6744185949480811,0.6511628031730652,0.6372093059295831
0.6744185949480811,0.6418605086415313,0.6139535058376401
0.6744185949480811,0.646511644818062,0.6418604795322862
0.6744185949480811,0.6465116226395895,0.6232558377953463
0.6744185949480811,0.6511628405992375,0.6372092906818834
0.6744185949480811,0.6372092989988105,0.6325581323268802
0.6744185949480811,0.6511628253515377,0.6139535058376401
0.6744185949480811,0.6511628184207651,0.6232558225476464
0.6744185949480811,0.6558139393495959,0.6139535058376401
0.6744185949480811,0.6465116226395895,0.6232558225476464
